seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
3815,76.300000,SIMULATED,DESCENT,8.289,0.042,5.113,0.045,0.053,-3.122,100923.0,33.53,-5.20,,,,,,,,1,0,ADA9
3816,76.320000,SIMULATED,DESCENT,8.206,0.103,5.155,0.118,-0.181,-4.382,100924.3,33.43,-5.20,,,,,,,,1,0,2BAC
3817,76.340000,SIMULATED,DESCENT,8.165,-0.020,5.423,-0.089,-0.009,-5.495,100921.9,33.63,-5.18,,,,,,,,1,0,2D51
3818,76.360000,SIMULATED,DESCENT,8.222,0.021,5.451,0.134,0.087,-6.714,100928.1,33.11,-5.20,,,,,,,,1,0,C18A
3819,76.380000,SIMULATED,DESCENT,7.976,-0.096,5.652,0.071,-0.035,-8.010,100924.1,33.45,-5.17,,,,,,,,1,0,EF70
3820,76.400000,SIMULATED,DESCENT,8.010,-0.070,5.755,0.156,0.036,-9.207,100926.3,33.26,-5.16,,,,,,,,1,0,2682
3821,76.420000,SIMULATED,DESCENT,7.871,0.144,5.717,0.024,-0.050,-10.244,100928.6,33.07,-5.15,,,,,,,,1,0,FA19
3822,76.440000,SIMULATED,DESCENT,7.848,0.027,5.884,-0.059,0.086,-11.553,100937.8,32.30,-5.20,,,,,,,,1,0,5805
3823,76.460000,SIMULATED,DESCENT,7.797,-0.036,6.030,-0.028,0.091,-12.695,100930.2,32.94,-5.18,,,,,,,,1,0,38D3
3824,76.480000,SIMULATED,DESCENT,7.693,0.022,6.062,-0.027,0.003,-13.657,100930.5,32.90,-5.16,,,,,,,,1,0,D7E5
3825,76.500000,SIMULATED,DESCENT,7.608,0.087,6.135,-0.145,-0.148,-14.648,100938.0,32.28,-5.19,,,,,,,,1,0,2ECD
3826,76.520000,SIMULATED,DESCENT,7.539,0.025,6.230,0.084,0.085,-15.723,100935.3,32.50,-5.18,,,,,,,,1,0,D6C0
3827,76.540000,SIMULATED,DESCENT,7.416,0.092,6.301,0.034,-0.107,-16.743,100938.5,32.24,-5.19,,,,,,,,1,0,F37B
3828,76.560000,SIMULATED,DESCENT,7.478,-0.005,6.476,0.052,0.084,-17.570,100936.2,32.43,-5.17,,,,,,,,1,0,B7A6
3829,76.580000,SIMULATED,DESCENT,7.333,-0.049,6.399,-0.004,0.130,-18.410,100937.8,32.30,-5.16,,,,,,,,1,0,F8F6
3830,76.600000,SIMULATED,DESCENT,7.282,-0.010,6.497,0.096,0.251,-19.245,100940.6,32.06,-5.16,,,,,,,,1,0,ECCE
3831,76.620000,SIMULATED,DESCENT,7.277,-0.040,6.559,-0.014,-0.072,-20.062,100942.4,31.92,-5.16,,,,,,,,1,0,8C83
3832,76.640000,SIMULATED,DESCENT,7.228,0.002,6.585,-0.040,-0.077,-20.745,100943.7,31.81,-5.17,,,,,,,,1,0,58EA
3833,76.660000,SIMULATED,DESCENT,7.213,-0.096,6.585,0.104,-0.066,-21.450,100937.9,32.29,-5.12,,,,,,,,1,0,A01F
3834,76.680000,SIMULATED,DESCENT,7.161,0.044,6.671,-0.045,-0.012,-22.047,100944.4,31.75,-5.11,,,,,,,,1,0,C0C3
3835,76.700000,SIMULATED,DESCENT,7.272,0.092,6.716,0.004,0.068,-22.934,100944.3,31.76,-5.10,,,,,,,,1,0,07DE
3836,76.720000,SIMULATED,DESCENT,7.089,0.082,6.768,0.058,-0.041,-23.048,100943.5,31.82,-5.07,,,,,,,,1,0,B0FD
3837,76.740000,SIMULATED,DESCENT,7.015,-0.016,6.823,0.041,0.005,-23.571,100948.0,31.44,-5.07,,,,,,,,1,0,4DBB
3838,76.760000,SIMULATED,DESCENT,6.926,-0.005,6.823,-0.028,0.010,-24.200,100950.8,31.22,-5.07,,,,,,,,1,0,C0FB
3839,76.780000,SIMULATED,DESCENT,6.948,0.033,6.855,0.029,-0.124,-24.449,100952.1,31.11,-5.08,,,,,,,,1,0,A776
3840,76.800000,SIMULATED,DESCENT,7.083,-0.064,6.854,-0.054,-0.023,-24.542,100952.2,31.09,-5.08,,,,,,,,1,0,9A8B
3841,76.820000,SIMULATED,DESCENT,7.070,0.041,6.928,-0.148,0.165,-24.751,100943.7,31.81,-5.01,,,,,,,,1,0,CFEC
3842,76.840000,SIMULATED,DESCENT,6.881,-0.016,6.945,0.133,0.116,-24.827,100953.3,31.00,-5.00,,,,,,,,1,0,6952
3843,76.860000,SIMULATED,DESCENT,6.969,0.004,6.843,0.148,0.053,-24.985,100955.6,30.81,-5.01,,,,,,,,1,0,D852
3844,76.880000,SIMULATED,DESCENT,6.891,-0.052,6.988,-0.073,-0.028,-24.972,100959.0,30.53,-5.02,,,,,,,,1,0,3832
3845,76.900000,SIMULATED,DESCENT,6.959,-0.051,6.959,0.027,0.008,-25.165,100957.6,30.65,-5.02,,,,,,,,1,0,35B1
3846,76.920000,SIMULATED,DESCENT,6.937,-0.040,6.908,-0.158,0.094,-24.864,100958.5,30.57,-5.02,,,,,,,,1,0,E364
3847,76.940000,SIMULATED,DESCENT,6.984,-0.037,7.001,-0.110,-0.140,-24.579,100961.3,30.33,-5.02,,,,,,,,1,0,7DAF
3848,76.960000,SIMULATED,DESCENT,7.107,-0.005,6.899,0.055,-0.254,-24.493,100966.0,29.94,-5.05,,,,,,,,1,0,3F44
3849,76.980000,SIMULATED,DESCENT,6.938,-0.005,6.867,-0.061,0.120,-24.258,100963.9,30.12,-5.06,,,,,,,,1,0,0B50
3850,77.000000,SIMULATED,DESCENT,7.055,0.099,6.879,0.075,0.071,-23.878,100964.9,30.03,-5.07,19.23,0.0006020,0.0012076,29.7,3,9,4.040,1,0,5892
3851,77.020000,SIMULATED,DESCENT,6.994,0.046,6.836,-0.109,-0.221,-23.360,100962.6,30.23,-5.05,,,,,,,,1,0,4CF7
3852,77.040000,SIMULATED,DESCENT,7.144,-0.003,6.745,-0.059,-0.006,-22.720,100969.5,29.65,-5.07,,,,,,,,1,0,D141
3853,77.060000,SIMULATED,DESCENT,7.067,-0.013,6.793,0.178,-0.084,-22.270,100972.4,29.41,-5.10,,,,,,,,1,0,ED33
3854,77.080000,SIMULATED,DESCENT,7.221,0.054,6.739,-0.064,-0.135,-21.757,100975.6,29.14,-5.14,,,,,,,,1,0,452C
3855,77.100000,SIMULATED,DESCENT,7.217,-0.102,6.605,-0.185,-0.058,-21.257,100974.2,29.26,-5.16,,,,,,,,1,0,9D1C
3856,77.120000,SIMULATED,DESCENT,7.242,0.041,6.600,0.016,0.055,-20.415,100974.2,29.26,-5.17,,,,,,,,1,0,33A7
3857,77.140000,SIMULATED,DESCENT,7.319,-0.022,6.462,0.022,0.142,-19.626,100975.0,29.19,-5.18,,,,,,,,1,0,C502
3858,77.160000,SIMULATED,DESCENT,7.304,0.037,6.458,0.055,-0.111,-18.744,100977.3,29.00,-5.20,,,,,,,,1,0,42C7
3859,77.180000,SIMULATED,DESCENT,7.351,-0.003,6.531,-0.157,0.049,-17.999,100984.9,28.37,-5.26,,,,,,,,1,0,5B20
3860,77.200000,SIMULATED,DESCENT,7.388,-0.062,6.373,-0.001,0.080,-17.127,100984.0,28.44,-5.30,,,,,,,,1,0,E808
3861,77.220000,SIMULATED,DESCENT,7.455,0.027,6.220,0.098,-0.051,-16.253,100974.9,29.20,-5.26,,,,,,,,1,0,8795
3862,77.240000,SIMULATED,DESCENT,7.601,0.021,6.103,-0.067,-0.063,-15.142,100975.4,29.16,-5.23,,,,,,,,1,0,6EDF
3863,77.260000,SIMULATED,DESCENT,7.626,-0.026,6.111,-0.130,-0.130,-14.374,100979.6,28.81,-5.21,,,,,,,,1,0,ADE5
3864,77.280000,SIMULATED,DESCENT,7.680,-0.010,6.023,-0.224,-0.091,-13.143,100977.2,29.01,-5.17,,,,,,,,1,0,90DF
3865,77.300000,SIMULATED,DESCENT,7.827,-0.047,5.892,-0.115,0.018,-12.068,100981.3,28.67,-5.16,,,,,,,,1,0,F21E
3866,77.320000,SIMULATED,DESCENT,7.823,-0.019,5.876,-0.057,0.009,-10.798,100980.2,28.76,-5.12,,,,,,,,1,0,6B43
3867,77.340000,SIMULATED,DESCENT,7.968,-0.064,5.677,0.021,0.081,-9.752,100989.1,28.02,-5.15,,,,,,,,1,0,71CD
3868,77.360000,SIMULATED,DESCENT,7.994,0.037,5.683,0.056,-0.101,-8.548,100990.8,27.88,-5.17,,,,,,,,1,0,35FD
3869,77.380000,SIMULATED,DESCENT,8.152,-0.106,5.613,-0.088,-0.075,-7.356,100987.6,28.14,-5.16,,,,,,,,1,0,B577
3870,77.400000,SIMULATED,DESCENT,8.149,0.061,5.474,0.124,-0.060,-6.167,100986.6,28.22,-5.14,,,,,,,,1,0,DA39
3871,77.420000,SIMULATED,DESCENT,8.316,-0.046,5.328,0.165,-0.177,-5.025,100990.8,27.87,-5.14,,,,,,,,1,0,7A0F
3872,77.440000,SIMULATED,DESCENT,8.291,-0.011,5.288,-0.131,-0.011,-3.652,100990.9,27.87,-5.13,,,,,,,,1,0,06CA
3873,77.460000,SIMULATED,DESCENT,8.291,-0.030,5.087,-0.176,-0.191,-2.442,100995.8,27.46,-5.15,,,,,,,,1,0,890D
3874,77.480000,SIMULATED,DESCENT,8.488,-0.016,4.976,0.081,0.033,-1.188,100992.4,27.74,-5.13,,,,,,,,1,0,77E4
3875,77.500000,SIMULATED,DESCENT,8.560,0.056,4.814,0.183,0.038,-0.074,100994.6,27.56,-5.13,,,,,,,,1,0,9BFC
3876,77.520000,SIMULATED,DESCENT,8.568,-0.046,4.784,0.096,0.163,1.198,100995.7,27.47,-5.12,,,,,,,,1,0,8DDD
3877,77.540000,SIMULATED,DESCENT,8.649,0.036,4.659,0.029,-0.016,2.475,101003.1,26.85,-5.15,,,,,,,,1,0,1CD6
3878,77.560000,SIMULATED,DESCENT,8.623,0.021,4.578,-0.084,0.005,3.677,100996.0,27.44,-5.13,,,,,,,,1,0,3EFB
3879,77.580000,SIMULATED,DESCENT,8.741,0.010,4.376,0.185,0.101,5.042,100997.0,27.36,-5.10,,,,,,,,1,0,8C0A
3880,77.600000,SIMULATED,DESCENT,8.771,-0.077,4.329,-0.003,-0.123,6.170,100999.3,27.17,-5.09,,,,,,,,1,0,7D20
3881,77.620000,SIMULATED,DESCENT,8.823,-0.013,4.203,-0.076,-0.033,7.290,100996.6,27.39,-5.04,,,,,,,,1,0,209A
3882,77.640000,SIMULATED,DESCENT,8.896,0.017,4.075,-0.099,0.012,8.715,101001.4,26.99,-5.03,,,,,,,,1,0,9603
3883,77.660000,SIMULATED,DESCENT,8.931,-0.015,4.015,-0.073,-0.142,9.706,101009.4,26.32,-5.06,,,,,,,,1,0,C874
3884,77.680000,SIMULATED,DESCENT,8.882,0.118,3.855,-0.062,-0.103,11.151,101009.7,26.30,-5.09,,,,,,,,1,0,90EB
3885,77.700000,SIMULATED,DESCENT,9.025,-0.004,3.841,-0.146,-0.056,12.121,101006.5,26.56,-5.08,,,,,,,,1,0,9BDE
3886,77.720000,SIMULATED,DESCENT,9.116,-0.031,3.636,-0.083,-0.013,13.163,101006.7,26.55,-5.06,,,,,,,,1,0,80D8
3887,77.740000,SIMULATED,DESCENT,9.230,0.030,3.656,0.122,-0.118,14.129,101013.0,26.02,-5.09,,,,,,,,1,0,B216
3888,77.760000,SIMULATED,DESCENT,9.097,0.020,3.449,0.047,0.004,15.214,101013.2,26.01,-5.10,,,,,,,,1,0,F687
3889,77.780000,SIMULATED,DESCENT,9.186,-0.053,3.425,0.037,-0.011,16.177,101012.0,26.10,-5.10,,,,,,,,1,0,75D0
3890,77.800000,SIMULATED,DESCENT,9.237,-0.009,3.369,0.014,-0.077,17.158,101010.3,26.25,-5.07,,,,,,,,1,0,6088
3891,77.820000,SIMULATED,DESCENT,9.283,-0.023,3.205,-0.153,-0.129,17.945,101012.9,26.03,-5.06,,,,,,,,1,0,BFA9
3892,77.840000,SIMULATED,DESCENT,9.377,0.099,3.137,0.000,-0.103,18.914,101015.2,25.83,-5.05,,,,,,,,1,0,559D
3893,77.860000,SIMULATED,DESCENT,9.312,0.093,3.048,0.054,-0.016,19.813,101015.3,25.83,-5.04,,,,,,,,1,0,7BC8
3894,77.880000,SIMULATED,DESCENT,9.366,0.029,2.984,0.005,0.157,20.388,101020.8,25.37,-5.06,,,,,,,,1,0,A6DA
3895,77.900000,SIMULATED,DESCENT,9.322,0.077,2.949,-0.101,0.017,21.089,101020.3,25.41,-5.07,,,,,,,,1,0,0EA5
3896,77.920000,SIMULATED,DESCENT,9.397,-0.053,2.910,0.067,-0.225,21.657,101024.3,25.08,-5.09,,,,,,,,1,0,C9C1
3897,77.940000,SIMULATED,DESCENT,9.366,-0.006,2.763,0.019,0.223,22.279,101022.8,25.20,-5.09,,,,,,,,1,0,0CD6
3898,77.960000,SIMULATED,DESCENT,9.491,-0.031,2.758,-0.112,0.041,23.051,101024.7,25.04,-5.10,,,,,,,,1,0,F2B7
3899,77.980000,SIMULATED,DESCENT,9.460,0.059,2.737,0.022,0.005,23.478,101025.8,24.96,-5.11,,,,,,,,1,0,947A
3900,78.000000,SIMULATED,DESCENT,9.348,0.033,2.594,-0.063,0.044,24.019,101028.6,24.72,-5.13,19.22,0.0006270,0.0012205,28.0,3,9,4.033,1,0,9B05
3901,78.020000,SIMULATED,DESCENT,9.356,0.013,2.655,-0.064,-0.067,24.156,101035.6,24.14,-5.18,,,,,,,,1,0,1D0E
3902,78.040000,SIMULATED,DESCENT,9.473,0.033,2.620,0.093,-0.040,24.470,101024.6,25.05,-5.15,,,,,,,,1,0,FACD
3903,78.060000,SIMULATED,DESCENT,9.472,0.092,2.501,-0.123,0.036,24.516,101030.9,24.53,-5.16,,,,,,,,1,0,311A
3904,78.080000,SIMULATED,DESCENT,9.490,-0.036,2.482,-0.154,-0.021,25.023,101034.1,24.26,-5.18,,,,,,,,1,0,3555
3905,78.100000,SIMULATED,DESCENT,9.460,-0.046,2.517,-0.012,0.069,24.936,101030.7,24.54,-5.16,,,,,,,,1,0,1786
3906,78.120000,SIMULATED,DESCENT,9.448,0.004,2.451,0.091,0.035,25.028,101035.9,24.11,-5.18,,,,,,,,1,0,0AAB
3907,78.140000,SIMULATED,DESCENT,9.437,-0.047,2.489,0.117,0.245,24.940,101034.3,24.24,-5.17,,,,,,,,1,0,C474
3908,78.160000,SIMULATED,DESCENT,9.485,0.075,2.590,0.095,-0.034,24.902,101033.6,24.30,-5.15,,,,,,,,1,0,9698
3909,78.180000,SIMULATED,DESCENT,9.420,0.031,2.490,0.147,0.064,24.900,101040.1,23.76,-5.17,,,,,,,,1,0,8CE7
3910,78.200000,SIMULATED,DESCENT,9.479,-0.018,2.639,-0.083,-0.108,24.631,101038.5,23.89,-5.17,,,,,,,,1,0,58FE
3911,78.220000,SIMULATED,DESCENT,9.402,0.001,2.688,0.080,0.020,24.379,101041.7,23.63,-5.18,,,,,,,,1,0,FD9C
3912,78.240000,SIMULATED,DESCENT,9.425,0.018,2.599,0.005,-0.006,23.943,101037.1,24.01,-5.15,,,,,,,,1,0,83AC
3913,78.260000,SIMULATED,DESCENT,9.477,-0.063,2.669,0.032,-0.046,23.720,101042.8,23.53,-5.15,,,,,,,,1,0,E193
3914,78.280000,SIMULATED,DESCENT,9.334,-0.056,2.698,0.094,0.025,23.084,101039.1,23.84,-5.12,,,,,,,,1,0,FF39
3915,78.300000,SIMULATED,DESCENT,9.517,0.012,2.715,0.036,0.093,22.691,101047.7,23.12,-5.14,,,,,,,,1,0,0724
3916,78.320000,SIMULATED,DESCENT,9.345,0.037,2.829,0.002,-0.124,22.000,101047.6,23.13,-5.15,,,,,,,,1,0,C225
3917,78.340000,SIMULATED,DESCENT,9.395,-0.008,2.909,-0.002,0.053,21.667,101047.3,23.16,-5.15,,,,,,,,1,0,E2AA
3918,78.360000,SIMULATED,DESCENT,9.370,0.021,2.953,-0.064,0.030,20.647,101047.7,23.12,-5.14,,,,,,,,1,0,DC4A
3919,78.380000,SIMULATED,DESCENT,9.307,0.000,2.965,-0.001,0.098,19.963,101050.8,22.87,-5.15,,,,,,,,1,0,7D07
3920,78.400000,SIMULATED,DESCENT,9.191,-0.032,3.058,-0.008,0.098,19.207,101049.5,22.98,-5.14,,,,,,,,1,0,3218
3921,78.420000,SIMULATED,DESCENT,9.281,-0.022,3.182,0.003,0.155,18.474,101046.3,23.24,-5.10,,,,,,,,1,0,6DF9
3922,78.440000,SIMULATED,DESCENT,9.231,0.029,3.263,-0.016,0.077,17.466,101058.3,22.24,-5.14,,,,,,,,1,0,9520
3923,78.460000,SIMULATED,DESCENT,9.190,0.028,3.347,-0.039,-0.034,16.452,101056.8,22.37,-5.15,,,,,,,,1,0,C9F5
3924,78.480000,SIMULATED,DESCENT,9.177,-0.009,3.398,0.142,-0.088,15.662,101055.7,22.46,-5.15,,,,,,,,1,0,06E2
3925,78.500000,SIMULATED,DESCENT,9.114,-0.031,3.561,-0.157,0.118,14.703,101056.6,22.39,-5.14,,,,,,,,1,0,C9D7
3926,78.520000,SIMULATED,DESCENT,8.966,-0.042,3.704,0.066,0.031,13.610,101054.7,22.54,-5.12,,,,,,,,1,0,0CD5
3927,78.540000,SIMULATED,DESCENT,8.933,-0.071,3.778,-0.004,-0.002,12.635,101062.2,21.92,-5.14,,,,,,,,1,0,DF1A
3928,78.560000,SIMULATED,DESCENT,8.960,0.082,3.864,0.020,-0.007,11.552,101062.2,21.92,-5.15,,,,,,,,1,0,CAEB
3929,78.580000,SIMULATED,DESCENT,9.002,-0.029,4.016,0.094,0.187,10.407,101055.1,22.51,-5.10,,,,,,,,1,0,0FC3
3930,78.600000,SIMULATED,DESCENT,8.968,-0.013,4.091,0.011,-0.017,9.201,101062.5,21.89,-5.10,,,,,,,,1,0,1315
3931,78.620000,SIMULATED,DESCENT,8.827,-0.020,4.182,-0.032,-0.065,8.008,101065.9,21.61,-5.11,,,,,,,,1,0,F667
3932,78.640000,SIMULATED,DESCENT,8.915,0.009,4.254,0.136,-0.252,6.772,101068.1,21.42,-5.13,,,,,,,,1,0,D6CE
3933,78.660000,SIMULATED,DESCENT,8.761,-0.006,4.440,-0.104,0.017,5.662,101060.1,22.09,-5.08,,,,,,,,1,0,FF34
3934,78.680000,SIMULATED,DESCENT,8.720,-0.030,4.527,0.000,0.006,4.295,101074.9,20.86,-5.13,,,,,,,,1,0,9818
3935,78.700000,SIMULATED,DESCENT,8.653,0.000,4.659,-0.014,0.022,3.209,101066.5,21.56,-5.11,,,,,,,,1,0,C6F6
3936,78.720000,SIMULATED,DESCENT,8.564,-0.147,4.629,-0.049,0.113,1.739,101067.9,21.44,-5.09,,,,,,,,1,0,61F0
3937,78.740000,SIMULATED,DESCENT,8.442,-0.057,4.855,0.006,-0.023,0.552,101072.6,21.05,-5.10,,,,,,,,1,0,FCB5
3938,78.760000,SIMULATED,DESCENT,8.469,-0.029,4.978,0.238,-0.063,-0.726,101072.3,21.07,-5.10,,,,,,,,1,0,A8BC
3939,78.780000,SIMULATED,DESCENT,8.400,0.104,5.051,-0.004,-0.137,-1.672,101071.1,21.17,-5.08,,,,,,,,1,0,9376
3940,78.800000,SIMULATED,DESCENT,8.294,0.038,5.243,-0.099,0.144,-3.258,101075.3,20.83,-5.08,,,,,,,,1,0,9DC6
3941,78.820000,SIMULATED,DESCENT,8.250,0.036,5.262,-0.006,-0.107,-4.371,101073.4,20.98,-5.06,,,,,,,,1,0,88E3
3942,78.840000,SIMULATED,DESCENT,8.242,0.051,5.439,-0.051,-0.046,-5.601,101082.9,20.19,-5.10,,,,,,,,1,0,6B79
3943,78.860000,SIMULATED,DESCENT,8.137,0.064,5.519,-0.112,-0.059,-6.839,101076.1,20.76,-5.08,,,,,,,,1,0,C220
3944,78.880000,SIMULATED,DESCENT,8.077,-0.023,5.539,0.178,-0.069,-8.073,101083.1,20.18,-5.10,,,,,,,,1,0,C84D
3945,78.900000,SIMULATED,DESCENT,7.992,-0.039,5.662,-0.119,0.019,-9.162,101079.8,20.45,-5.09,,,,,,,,1,0,A513
3946,78.920000,SIMULATED,DESCENT,7.872,-0.004,5.787,0.094,-0.027,-10.344,101079.0,20.52,-5.07,,,,,,,,1,0,3DAD
3947,78.940000,SIMULATED,DESCENT,7.854,0.064,5.868,-0.045,0.158,-11.718,101086.3,19.91,-5.09,,,,,,,,1,0,DAF8
3948,78.960000,SIMULATED,DESCENT,7.733,-0.030,6.093,0.141,0.040,-12.519,101083.4,20.14,-5.08,,,,,,,,1,0,B25B
3949,78.980000,SIMULATED,DESCENT,7.701,-0.036,6.167,0.027,0.084,-13.755,101084.1,20.09,-5.06,,,,,,,,1,0,771F
3950,79.000000,SIMULATED,DESCENT,7.691,0.035,6.134,0.070,-0.197,-14.680,101083.6,20.13,-5.04,19.21,0.0006250,0.0012300,23.0,3,9,4.037,1,0,6E7C
3951,79.020000,SIMULATED,DESCENT,7.536,-0.078,6.206,-0.192,-0.081,-15.573,101087.6,19.80,-5.04,,,,,,,,1,0,A15B
3952,79.040000,SIMULATED,DESCENT,7.506,-0.033,6.314,0.074,0.017,-16.793,101090.8,19.53,-5.05,,,,,,,,1,0,C2D0
3953,79.060000,SIMULATED,DESCENT,7.458,-0.076,6.456,-0.017,-0.054,-17.542,101095.3,19.15,-5.08,,,,,,,,1,0,4AB0
3954,79.080000,SIMULATED,DESCENT,7.384,-0.020,6.546,0.061,0.063,-18.422,101092.9,19.35,-5.09,,,,,,,,1,0,8C7C
3955,79.100000,SIMULATED,DESCENT,7.308,0.049,6.458,-0.078,0.051,-19.150,101095.8,19.11,-5.10,,,,,,,,1,0,01E8
3956,79.120000,SIMULATED,DESCENT,7.204,-0.095,6.604,-0.037,0.059,-20.041,101094.1,19.26,-5.10,,,,,,,,1,0,778D
3957,79.140000,SIMULATED,DESCENT,7.248,0.013,6.618,0.069,0.021,-20.901,101092.2,19.41,-5.07,,,,,,,,1,0,74DF
3958,79.160000,SIMULATED,DESCENT,7.095,-0.025,6.646,-0.114,0.091,-21.297,101098.2,18.92,-5.08,,,,,,,,1,0,19CB
3959,79.180000,SIMULATED,DESCENT,7.144,0.019,6.665,0.123,-0.100,-22.091,101094.5,19.23,-5.06,,,,,,,,1,0,CC26
3960,79.200000,SIMULATED,DESCENT,7.076,-0.004,6.790,-0.006,-0.028,-22.508,101096.3,19.07,-5.04,,,,,,,,1,0,A930
3961,79.220000,SIMULATED,DESCENT,7.066,-0.003,6.775,-0.002,-0.030,-23.054,101101.7,18.63,-5.05,,,,,,,,1,0,D823
3962,79.240000,SIMULATED,DESCENT,7.063,-0.095,6.829,0.091,-0.043,-23.664,101102.9,18.52,-5.06,,,,,,,,1,0,F8B9
3963,79.260000,SIMULATED,DESCENT,7.061,0.062,6.820,0.003,-0.026,-23.925,101108.5,18.06,-5.10,,,,,,,,1,0,EB26
3964,79.280000,SIMULATED,DESCENT,6.900,-0.017,6.944,-0.082,0.054,-24.393,101101.8,18.62,-5.08,,,,,,,,1,0,D7E1
3965,79.300000,SIMULATED,DESCENT,6.968,0.006,6.993,-0.044,0.223,-24.509,101109.3,17.99,-5.10,,,,,,,,1,0,5713
3966,79.320000,SIMULATED,DESCENT,6.921,0.000,6.881,-0.021,0.083,-24.914,101107.8,18.12,-5.11,,,,,,,,1,0,EDC7
3967,79.340000,SIMULATED,DESCENT,6.876,-0.037,7.022,-0.012,-0.014,-24.790,101107.4,18.15,-5.10,,,,,,,,1,0,796C
3968,79.360000,SIMULATED,DESCENT,6.864,0.042,6.977,0.236,0.066,-24.932,101112.7,17.71,-5.13,,,,,,,,1,0,5A5E
3969,79.380000,SIMULATED,DESCENT,6.967,0.060,6.851,0.106,-0.029,-24.928,101101.4,18.65,-5.06,,,,,,,,1,0,2A6E
3970,79.400000,SIMULATED,DESCENT,6.994,-0.018,6.903,-0.006,-0.147,-24.989,101106.2,18.24,-5.03,,,,,,,,1,0,14A0
3971,79.420000,SIMULATED,DESCENT,6.929,0.031,6.927,-0.027,-0.190,-24.937,101111.6,17.80,-5.02,,,,,,,,1,0,758F
3972,79.440000,SIMULATED,DESCENT,6.972,-0.005,6.947,-0.072,-0.122,-24.803,101108.4,18.07,-4.99,,,,,,,,1,0,C0D2
3973,79.460000,SIMULATED,DESCENT,7.012,-0.058,6.907,-0.074,0.043,-24.381,101112.9,17.69,-4.98,,,,,,,,1,0,E032
3974,79.480000,SIMULATED,DESCENT,6.985,-0.109,6.815,-0.051,0.085,-23.923,101120.9,17.02,-5.01,,,,,,,,1,0,241F
3975,79.500000,SIMULATED,DESCENT,6.913,-0.034,6.956,0.169,-0.141,-23.735,101117.9,17.27,-5.02,,,,,,,,1,0,4BC3
3976,79.520000,SIMULATED,DESCENT,7.118,-0.015,6.737,0.000,-0.088,-23.400,101116.9,17.35,-5.01,,,,,,,,1,0,5860
3977,79.540000,SIMULATED,DESCENT,7.170,-0.013,6.780,0.017,0.064,-22.915,101118.7,17.21,-5.01,,,,,,,,1,0,EDE0
3978,79.560000,SIMULATED,DESCENT,7.095,0.061,6.726,0.061,0.062,-22.466,101116.6,17.38,-4.98,,,,,,,,1,0,3B39
3979,79.580000,SIMULATED,DESCENT,7.189,-0.028,6.707,-0.016,0.021,-21.854,101124.7,16.71,-5.00,,,,,,,,1,0,39F9
3980,79.600000,SIMULATED,DESCENT,7.191,-0.062,6.617,0.069,0.081,-21.093,101126.8,16.53,-5.03,,,,,,,,1,0,61D3
3981,79.620000,SIMULATED,DESCENT,7.329,0.070,6.599,0.059,0.027,-20.435,101121.3,16.99,-5.01,,,,,,,,1,0,32A7
3982,79.640000,SIMULATED,DESCENT,7.309,0.031,6.560,0.036,-0.036,-19.586,101124.1,16.75,-5.00,,,,,,,,1,0,DB90
3983,79.660000,SIMULATED,DESCENT,7.476,0.079,6.388,-0.071,0.178,-18.858,101127.8,16.45,-5.01,,,,,,,,1,0,81D7
3984,79.680000,SIMULATED,DESCENT,7.430,-0.051,6.441,0.013,-0.024,-17.878,101126.0,16.60,-4.99,,,,,,,,1,0,B2EB
3985,79.700000,SIMULATED,DESCENT,7.496,-0.025,6.379,-0.043,0.077,-16.965,101132.5,16.06,-5.02,,,,,,,,1,0,4322
3986,79.720000,SIMULATED,DESCENT,7.568,-0.009,6.341,-0.163,0.103,-16.139,101132.2,16.08,-5.03,,,,,,,,1,0,1EA7
3987,79.740000,SIMULATED,DESCENT,7.692,0.029,6.160,-0.091,-0.009,-15.242,101133.1,16.00,-5.04,,,,,,,,1,0,89EF
3988,79.760000,SIMULATED,DESCENT,7.609,-0.053,6.099,0.057,-0.121,-14.190,101135.1,15.84,-5.06,,,,,,,,1,0,C6F2
3989,79.780000,SIMULATED,DESCENT,7.766,0.013,6.053,0.033,0.178,-13.216,101140.2,15.41,-5.10,,,,,,,,1,0,4BA0
3990,79.800000,SIMULATED,DESCENT,7.913,-0.009,5.867,0.114,0.136,-12.096,101133.8,15.95,-5.09,,,,,,,,1,0,0C49
3991,79.820000,SIMULATED,DESCENT,7.874,0.085,5.844,0.152,0.097,-11.060,101135.1,15.84,-5.07,,,,,,,,1,0,44DC
3992,79.840000,SIMULATED,DESCENT,7.930,0.038,5.728,-0.118,-0.143,-9.858,101134.5,15.89,-5.05,,,,,,,,1,0,6966
3993,79.860000,SIMULATED,DESCENT,7.951,-0.023,5.674,0.215,0.033,-8.577,101141.1,15.34,-5.06,,,,,,,,1,0,C786
3994,79.880000,SIMULATED,DESCENT,8.132,-0.008,5.548,-0.010,-0.063,-7.383,101140.9,15.35,-5.07,,,,,,,,1,0,B445
