timestamp,flight_state,est_altitude_m,est_vertical_velocity_mps,baro_altitude_m,imu_ok,baro_ok,gnss_ok,temp_ok,battery_ok,gps_fix
23.680,DESCENT,67.71,-5.14,67.37,1,1,1,0,1,3
23.700,DESCENT,67.63,-5.10,67.92,1,1,1,0,1,3
23.720,DESCENT,67.53,-5.09,67.60,1,1,1,0,1,3
23.740,DESCENT,67.45,-5.06,67.69,1,1,1,0,1,3
23.760,DESCENT,67.34,-5.07,67.30,1,1,1,0,1,3
23.780,DESCENT,67.22,-5.10,66.97,1,1,1,0,1,3
23.800,DESCENT,67.14,-5.07,67.35,1,1,1,0,1,3
23.820,DESCENT,67.03,-5.09,66.93,1,1,1,0,1,3
23.840,DESCENT,66.95,-5.04,67.36,1,1,1,0,1,3
23.860,DESCENT,66.84,-5.06,66.63,1,1,1,0,1,3
23.880,DESCENT,66.73,-5.08,66.60,1,1,1,0,1,3
23.900,DESCENT,66.65,-5.04,66.98,1,1,1,0,1,3
23.920,DESCENT,66.57,-5.01,66.80,1,1,1,0,1,3
23.940,DESCENT,66.43,-5.07,65.92,1,1,1,0,1,3
23.960,DESCENT,66.33,-5.06,66.41,1,1,1,0,1,3
23.980,DESCENT,66.24,-5.04,66.39,1,1,1,0,1,3
24.000,DESCENT,66.14,-5.05,66.09,1,1,1,0,1,3
24.020,DESCENT,65.98,-5.15,65.20,1,1,1,0,1,3
24.040,DESCENT,65.92,-5.08,66.48,1,1,1,0,1,3
24.060,DESCENT,65.81,-5.09,65.74,1,1,1,0,1,3
24.080,DESCENT,65.71,-5.09,65.65,1,1,1,0,1,3
24.100,DESCENT,65.60,-5.09,65.61,1,1,1,0,1,3
24.120,DESCENT,65.47,-5.15,65.05,1,1,1,0,1,3
24.140,DESCENT,65.39,-5.12,65.62,1,1,1,0,1,3
24.160,DESCENT,65.29,-5.11,65.32,1,1,1,0,1,3
24.180,DESCENT,65.19,-5.10,65.24,1,1,1,0,1,3
24.200,DESCENT,65.12,-5.04,65.62,1,1,1,0,1,3
24.220,DESCENT,65.01,-5.07,64.80,1,1,1,0,1,3
24.240,DESCENT,64.92,-5.04,65.18,1,1,1,0,1,3
24.260,DESCENT,64.83,-5.02,65.00,1,1,1,0,1,3
24.280,DESCENT,64.72,-5.04,64.56,1,1,1,0,1,3
24.300,DESCENT,64.61,-5.05,64.52,1,1,1,0,1,3
24.320,DESCENT,64.49,-5.09,64.13,1,1,1,0,1,3
24.340,DESCENT,64.40,-5.07,64.60,1,1,1,0,1,3
24.360,DESCENT,64.30,-5.07,64.26,1,1,1,0,1,3
24.380,DESCENT,64.20,-5.07,64.20,1,1,1,0,1,3
24.400,DESCENT,64.10,-5.06,64.17,1,1,1,0,1,3
24.420,DESCENT,63.99,-5.07,63.92,1,1,1,0,1,3
24.440,DESCENT,63.91,-5.04,64.19,1,1,1,0,1,3
24.460,DESCENT,63.84,-4.99,64.26,1,1,1,0,1,3
24.480,DESCENT,63.73,-5.01,63.56,1,1,1,0,1,3
24.500,DESCENT,63.67,-4.93,64.28,1,1,1,0,1,3
24.520,DESCENT,63.59,-4.91,63.77,1,1,1,0,1,3
24.540,DESCENT,63.52,-4.86,63.94,1,1,1,0,1,3
24.560,DESCENT,63.42,-4.86,63.40,1,1,1,0,1,3
24.580,DESCENT,63.33,-4.85,63.36,1,1,1,0,1,3
24.600,DESCENT,63.22,-4.86,63.16,1,1,1,0,1,3
24.620,DESCENT,63.08,-4.94,62.45,1,1,1,0,1,3
24.640,DESCENT,62.97,-4.97,62.76,1,1,1,0,1,3
24.660,DESCENT,62.88,-4.94,63.06,1,1,1,0,1,3
24.680,DESCENT,62.76,-4.98,62.50,1,1,1,0,1,3
24.700,DESCENT,62.67,-4.97,62.73,1,1,1,0,1,3
24.720,DESCENT,62.53,-5.04,61.92,1,1,1,0,1,3
24.740,DESCENT,62.44,-5.02,62.63,1,1,1,0,1,3
24.760,DESCENT,62.33,-5.04,62.18,1,1,1,0,1,3
24.780,DESCENT,62.24,-5.02,62.38,1,1,1,0,1,3
24.800,DESCENT,62.14,-5.02,62.14,1,1,1,0,1,3
24.820,DESCENT,62.04,-5.02,62.02,1,1,1,0,1,3
24.840,DESCENT,61.94,-5.01,62.05,1,1,1,0,1,3
24.860,DESCENT,61.83,-5.03,61.64,1,1,1,0,1,3
24.880,DESCENT,61.74,-5.00,61.98,1,1,1,0,1,3
24.900,DESCENT,61.67,-4.96,62.02,1,1,1,0,1,3
24.920,DESCENT,61.58,-4.94,61.77,1,1,1,0,1,3
24.940,DESCENT,61.51,-4.89,61.85,1,1,1,0,1,3
24.960,DESCENT,61.39,-4.93,61.14,1,1,1,0,1,3
24.980,DESCENT,61.28,-4.95,61.06,1,1,1,0,1,3
25.000,DESCENT,61.18,-4.96,61.09,1,1,1,1,1,3
25.020,DESCENT,61.08,-4.95,61.19,1,1,1,1,1,3
25.040,DESCENT,60.99,-4.94,61.02,1,1,1,1,1,3
25.060,DESCENT,60.89,-4.95,60.85,1,1,1,1,1,3
25.080,DESCENT,60.78,-4.96,60.72,1,1,1,1,1,3
25.100,DESCENT,60.69,-4.95,60.75,1,1,1,1,1,3
25.120,DESCENT,60.60,-4.93,60.78,1,1,1,1,1,3
25.140,DESCENT,60.51,-4.92,60.54,1,1,1,1,1,3
25.160,DESCENT,60.43,-4.89,60.68,1,1,1,1,1,3
25.180,DESCENT,60.35,-4.85,60.63,1,1,1,1,1,3
25.200,DESCENT,60.28,-4.80,60.71,1,1,1,1,1,3
25.220,DESCENT,60.21,-4.75,60.62,1,1,1,1,1,3
25.240,DESCENT,60.09,-4.80,59.72,1,1,1,1,1,3
25.260,DESCENT,59.99,-4.81,59.90,1,1,1,1,1,3
25.280,DESCENT,59.89,-4.81,59.88,1,1,1,1,1,3
25.300,DESCENT,59.82,-4.77,60.17,1,1,1,1,1,3
25.320,DESCENT,59.73,-4.77,59.70,1,1,1,1,1,3
25.340,DESCENT,59.62,-4.79,59.45,1,1,1,1,1,3
25.360,DESCENT,59.51,-4.80,59.40,1,1,1,1,1,3
25.380,DESCENT,59.38,-4.87,58.88,1,1,1,1,1,3
25.400,DESCENT,59.28,-4.88,59.20,1,1,1,1,1,3
25.420,DESCENT,59.18,-4.88,59.18,1,1,1,1,1,3
25.440,DESCENT,59.07,-4.89,58.94,1,1,1,1,1,3
25.460,DESCENT,58.94,-4.96,58.36,1,1,1,1,1,3
25.480,DESCENT,58.84,-4.97,58.83,1,1,1,1,1,3
25.500,DESCENT,58.74,-4.96,58.80,1,1,1,1,1,3
25.520,DESCENT,58.65,-4.95,58.71,1,1,1,1,1,3
25.540,DESCENT,58.53,-4.99,58.23,1,1,1,1,1,3
25.560,DESCENT,58.44,-4.96,58.66,1,1,1,1,1,3
25.580,DESCENT,58.34,-4.96,58.30,1,1,1,1,1,3
25.600,DESCENT,58.23,-4.98,58.12,1,1,1,1,1,3
25.620,DESCENT,58.12,-5.00,57.96,1,1,1,1,1,3
25.640,DESCENT,58.02,-5.00,58.05,1,1,1,1,1,3
25.660,DESCENT,57.88,-5.07,57.30,1,1,1,1,1,3
25.680,DESCENT,57.79,-5.04,57.98,1,1,1,1,1,3
25.700,DESCENT,57.70,-5.03,57.85,1,1,1,1,1,3
25.720,DESCENT,57.59,-5.04,57.46,1,1,1,1,1,3
25.740,DESCENT,57.48,-5.06,57.37,1,1,1,1,1,3
25.760,DESCENT,57.38,-5.06,57.37,1,1,1,1,1,3
25.780,DESCENT,57.29,-5.04,57.41,1,1,1,1,1,3
25.800,DESCENT,57.20,-5.02,57.38,1,1,1,1,1,3
25.820,DESCENT,57.07,-5.07,56.67,1,1,1,1,1,3
25.840,DESCENT,56.95,-5.10,56.68,1,1,1,1,1,3
25.860,DESCENT,56.84,-5.12,56.75,1,1,1,1,1,3
25.880,DESCENT,56.73,-5.14,56.57,1,1,1,1,1,3
25.900,DESCENT,56.60,-5.17,56.31,1,1,1,1,1,3
25.920,DESCENT,56.48,-5.21,56.17,1,1,1,1,1,3
25.940,DESCENT,56.39,-5.19,56.59,1,1,1,1,1,3
25.960,DESCENT,56.29,-5.19,56.30,1,1,1,1,1,3
25.980,DESCENT,56.16,-5.22,55.85,1,1,1,1,1,3
26.000,DESCENT,56.05,-5.23,56.00,1,1,1,1,1,3
26.020,DESCENT,55.97,-5.18,56.36,1,1,1,1,1,3
26.040,DESCENT,55.87,-5.19,55.81,1,1,1,1,1,3
26.060,DESCENT,55.80,-5.13,56.31,1,1,1,1,1,3
26.080,DESCENT,55.68,-5.15,55.49,1,1,1,1,1,3
26.100,DESCENT,55.59,-5.13,55.77,1,1,1,1,1,3
26.120,DESCENT,55.50,-5.11,55.66,1,1,1,1,1,3
26.140,DESCENT,55.40,-5.11,55.36,1,1,1,1,1,3
26.160,DESCENT,55.32,-5.07,55.65,1,1,1,1,1,3
26.180,DESCENT,55.21,-5.09,55.08,1,1,1,1,1,3
26.200,DESCENT,55.11,-5.08,55.13,1,1,1,1,1,3
26.220,DESCENT,55.00,-5.09,54.98,1,1,1,1,1,3
26.240,DESCENT,54.90,-5.09,54.88,1,1,1,1,1,3
26.260,DESCENT,54.82,-5.05,55.15,1,1,1,1,1,3
26.280,DESCENT,54.73,-5.04,54.77,1,1,1,1,1,3
26.300,DESCENT,54.61,-5.07,54.42,1,1,1,1,1,3
26.320,DESCENT,54.49,-5.10,54.21,1,1,1,1,1,3
26.340,DESCENT,54.39,-5.10,54.44,1,1,1,1,1,3
26.360,DESCENT,54.32,-5.04,54.81,1,1,1,1,1,3
26.380,DESCENT,54.27,-4.95,54.99,1,1,1,1,1,3
26.400,DESCENT,54.16,-4.97,54.01,1,1,1,1,1,3
26.420,DESCENT,54.09,-4.92,54.47,1,1,1,1,1,3
26.440,DESCENT,54.00,-4.91,54.06,1,1,1,1,1,3
26.460,DESCENT,53.91,-4.89,54.08,1,1,1,1,1,3
26.480,DESCENT,53.79,-4.93,53.45,1,1,1,1,1,3
26.500,DESCENT,53.71,-4.90,53.95,1,1,1,1,1,3
26.520,DESCENT,53.60,-4.92,53.46,1,1,1,1,1,3
26.540,DESCENT,53.47,-4.98,53.02,1,1,1,1,1,3
26.560,DESCENT,53.37,-4.98,53.32,1,1,1,1,1,3
26.580,DESCENT,53.29,-4.94,53.60,1,1,1,1,1,3
26.600,DESCENT,53.20,-4.92,53.38,1,1,1,1,1,3
26.620,DESCENT,53.09,-4.95,52.87,1,1,1,1,1,3
26.640,DESCENT,52.99,-4.95,52.98,1,1,1,1,1,3
26.660,DESCENT,52.87,-4.98,52.65,1,1,1,1,1,3
26.680,DESCENT,52.75,-5.03,52.36,1,1,1,1,1,3
26.700,DESCENT,52.65,-5.03,52.65,1,1,1,1,1,3
26.720,DESCENT,52.56,-5.00,52.80,1,1,1,1,1,3
26.740,DESCENT,52.49,-4.95,52.89,1,1,1,1,1,3
26.760,DESCENT,52.38,-4.97,52.19,1,1,1,1,1,3
26.780,DESCENT,52.26,-5.01,51.97,1,1,1,1,1,3
26.800,DESCENT,52.18,-4.98,52.41,1,1,1,1,1,3
26.820,DESCENT,52.08,-4.97,52.17,1,1,1,1,1,3
26.840,DESCENT,52.01,-4.92,52.38,1,1,1,1,1,3
26.860,DESCENT,51.91,-4.92,51.95,1,1,1,1,1,3
26.880,DESCENT,51.82,-4.91,51.85,1,1,1,1,1,3
26.900,DESCENT,51.71,-4.92,51.60,1,1,1,1,1,3
26.920,DESCENT,51.60,-4.96,51.34,1,1,1,1,1,3
26.940,DESCENT,51.49,-4.96,51.45,1,1,1,1,1,3
26.960,DESCENT,51.43,-4.90,51.90,1,1,1,1,1,3
26.980,DESCENT,51.33,-4.90,51.37,1,1,1,1,1,3
27.000,DESCENT,51.23,-4.90,51.23,1,1,1,1,1,3
27.020,DESCENT,51.16,-4.85,51.56,1,1,1,1,1,3
27.040,DESCENT,51.07,-4.84,51.18,1,1,1,1,1,3
27.060,DESCENT,50.97,-4.85,50.88,1,1,1,1,1,3
27.080,DESCENT,50.87,-4.85,50.84,1,1,1,1,1,3
27.100,DESCENT,50.77,-4.86,50.69,1,1,1,1,1,3
27.120,DESCENT,50.63,-4.93,50.11,1,1,1,1,1,3
27.140,DESCENT,50.54,-4.92,50.61,1,1,1,1,1,3
27.160,DESCENT,50.42,-4.96,50.12,1,1,1,1,1,3
27.180,DESCENT,50.30,-4.99,50.04,1,1,1,1,1,3
27.200,DESCENT,50.23,-4.95,50.57,1,1,1,1,1,3
27.220,DESCENT,50.13,-4.94,50.21,1,1,1,1,1,3
27.240,DESCENT,50.00,-4.99,49.57,1,1,1,1,1,3
27.260,DESCENT,49.85,-5.08,49.14,1,1,1,1,1,3
27.280,DESCENT,49.75,-5.09,49.69,1,1,1,1,1,3
27.300,DESCENT,49.65,-5.08,49.74,1,1,1,1,1,3
27.320,DESCENT,49.58,-5.03,49.93,1,1,1,1,1,3
27.340,DESCENT,49.50,-4.99,49.85,1,1,1,1,1,3
27.360,DESCENT,49.41,-4.97,49.60,1,1,1,1,1,3
27.380,DESCENT,49.29,-5.00,48.99,1,1,1,1,1,3
27.400,DESCENT,49.23,-4.94,49.74,1,1,1,1,1,3
27.420,DESCENT,49.11,-4.97,48.84,1,1,1,1,1,3
27.440,DESCENT,48.99,-5.02,48.64,1,1,1,1,1,3
27.460,DESCENT,48.88,-5.02,48.85,1,1,1,1,1,3
27.480,DESCENT,48.74,-5.09,48.16,1,1,1,1,1,3
27.500,DESCENT,48.65,-5.08,48.75,1,1,1,1,1,3
27.520,DESCENT,48.56,-5.05,48.83,1,1,1,1,1,3
27.540,DESCENT,48.45,-5.06,48.32,1,1,1,1,1,3
27.560,DESCENT,48.35,-5.07,48.33,1,1,1,1,1,3
27.580,DESCENT,48.25,-5.06,48.29,1,1,1,1,1,3
27.600,DESCENT,48.17,-5.03,48.42,1,1,1,1,1,3
27.620,DESCENT,48.09,-5.00,48.32,1,1,1,1,1,3
27.640,DESCENT,47.99,-5.00,48.00,1,1,1,1,1,3
27.660,DESCENT,47.88,-5.02,47.74,1,1,1,1,1,3
27.680,DESCENT,47.78,-5.01,47.80,1,1,1,1,1,3
27.700,DESCENT,47.66,-5.04,47.45,1,1,1,1,1,3
27.720,DESCENT,47.55,-5.06,47.42,1,1,1,1,1,3
27.740,DESCENT,47.45,-5.07,47.38,1,1,1,1,1,3
27.760,DESCENT,47.37,-5.03,47.69,1,1,1,1,1,3
27.780,DESCENT,47.24,-5.07,46.85,1,1,1,1,1,3
27.800,DESCENT,47.14,-5.07,47.20,1,1,1,1,1,3
27.820,DESCENT,47.01,-5.12,46.61,1,1,1,1,1,3
27.840,DESCENT,46.90,-5.13,46.78,1,1,1,1,1,3
27.860,DESCENT,46.81,-5.12,46.89,1,1,1,1,1,3
27.880,DESCENT,46.75,-5.04,47.40,1,1,1,1,1,3
27.900,DESCENT,46.64,-5.05,46.58,1,1,1,1,1,3
27.920,DESCENT,46.53,-5.07,46.37,1,1,1,1,1,3
27.940,DESCENT,46.45,-5.04,46.66,1,1,1,1,1,3
27.960,DESCENT,46.37,-5.00,46.68,1,1,1,1,1,3
27.980,DESCENT,46.27,-5.00,46.33,1,1,1,1,1,3
28.000,DESCENT,46.16,-5.01,46.06,1,1,1,1,1,3
28.020,DESCENT,46.07,-5.01,46.09,1,1,1,1,1,3
28.040,DESCENT,45.97,-5.00,46.02,1,1,1,1,1,3
28.060,DESCENT,45.89,-4.96,46.20,1,1,1,1,1,3
28.080,DESCENT,45.81,-4.93,46.06,1,1,1,1,1,3
28.100,DESCENT,45.70,-4.95,45.53,1,1,1,1,1,3
28.120,DESCENT,45.58,-4.98,45.32,1,1,1,1,1,3
28.140,DESCENT,45.48,-4.98,45.49,1,1,1,1,1,3
28.160,DESCENT,45.36,-5.02,45.06,1,1,1,1,1,3
28.180,DESCENT,45.25,-5.04,45.09,1,1,1,1,1,3
28.200,DESCENT,45.16,-5.02,45.35,1,1,1,1,1,3
28.220,DESCENT,45.01,-5.10,44.30,1,1,1,1,1,3
28.240,DESCENT,44.90,-5.12,44.77,1,1,1,1,1,3
28.260,DESCENT,44.79,-5.13,44.67,1,1,1,1,1,3
28.280,DESCENT,44.69,-5.12,44.78,1,1,1,1,1,3
28.300,DESCENT,44.60,-5.11,44.72,1,1,1,1,1,3
28.320,DESCENT,44.49,-5.11,44.45,1,1,1,1,1,3
28.340,DESCENT,44.40,-5.09,44.55,1,1,1,1,1,3
28.360,DESCENT,44.29,-5.11,44.17,1,1,1,1,1,3
28.380,DESCENT,44.21,-5.07,44.50,1,1,1,1,1,3
28.400,DESCENT,44.12,-5.05,44.31,1,1,1,1,1,3
28.420,DESCENT,44.02,-5.06,43.93,1,1,1,1,1,3
28.440,DESCENT,43.92,-5.05,44.02,1,1,1,1,1,3
28.460,DESCENT,43.84,-5.02,44.09,1,1,1,1,1,3
28.480,DESCENT,43.75,-5.00,43.88,1,1,1,1,1,3
28.500,DESCENT,43.63,-5.02,43.46,1,1,1,1,1,3
28.520,DESCENT,43.54,-5.01,43.64,1,1,1,1,1,3
28.540,DESCENT,43.45,-4.99,43.59,1,1,1,1,1,3
28.560,DESCENT,43.35,-5.00,43.32,1,1,1,1,1,3
28.580,DESCENT,43.25,-4.99,43.27,1,1,1,1,1,3
28.600,DESCENT,43.15,-5.00,43.09,1,1,1,1,1,3
28.620,DESCENT,43.03,-5.03,42.81,1,1,1,1,1,3
28.640,DESCENT,42.93,-5.03,42.93,1,1,1,1,1,3
28.660,DESCENT,42.84,-5.02,42.93,1,1,1,1,1,3
28.680,DESCENT,42.72,-5.05,42.46,1,1,1,1,1,3
28.700,DESCENT,42.62,-5.05,42.60,1,1,1,1,1,3
28.720,DESCENT,42.53,-5.03,42.67,1,1,1,1,1,3
28.740,DESCENT,42.42,-5.03,42.41,1,1,1,1,1,3
28.760,DESCENT,42.32,-5.03,42.34,1,1,1,1,1,3
28.780,DESCENT,42.24,-5.01,42.40,1,1,1,1,1,3
28.800,DESCENT,42.13,-5.01,42.11,1,1,1,1,1,3
28.820,DESCENT,42.05,-4.99,42.26,1,1,1,1,1,3
28.840,DESCENT,41.98,-4.93,42.41,1,1,1,1,1,3
28.860,DESCENT,41.89,-4.92,41.96,1,1,1,1,1,3
28.880,DESCENT,41.80,-4.91,41.90,1,1,1,1,1,3
28.900,DESCENT,41.70,-4.90,41.77,1,1,1,1,1,3
28.920,DESCENT,41.58,-4.94,41.31,1,1,1,1,1,3
28.940,DESCENT,41.47,-4.97,41.18,1,1,1,1,1,3
28.960,DESCENT,41.34,-5.01,41.03,1,1,1,1,1,3
28.980,DESCENT,41.25,-4.99,41.39,1,1,1,1,1,3
29.000,DESCENT,41.14,-5.01,41.01,1,1,1,1,1,3
29.020,DESCENT,41.03,-5.03,40.91,1,1,1,1,1,3
29.040,DESCENT,40.95,-5.01,41.10,1,1,1,1,1,3
29.060,DESCENT,40.88,-4.95,41.31,1,1,1,1,1,3
29.080,DESCENT,40.76,-4.98,40.57,1,1,1,1,1,3
29.100,DESCENT,40.65,-5.00,40.44,1,1,1,1,1,3
29.120,DESCENT,40.57,-4.96,40.94,1,1,1,1,1,3
29.140,DESCENT,40.46,-4.98,40.30,1,1,1,1,1,3
29.160,DESCENT,40.37,-4.97,40.46,1,1,1,1,1,3
29.180,DESCENT,40.27,-4.97,40.21,1,1,1,1,1,3
29.200,DESCENT,40.17,-4.97,40.20,1,1,1,1,1,3
29.220,DESCENT,40.06,-4.99,39.91,1,1,1,1,1,3
29.240,DESCENT,39.96,-4.98,40.02,1,1,1,1,1,3
29.260,DESCENT,39.87,-4.97,39.94,1,1,1,1,1,3
29.280,DESCENT,39.75,-5.01,39.49,1,1,1,1,1,3
29.300,DESCENT,39.67,-4.97,39.94,1,1,1,1,1,3
29.320,DESCENT,39.59,-4.94,39.81,1,1,1,1,1,3
29.340,DESCENT,39.49,-4.94,39.54,1,1,1,1,1,3
29.360,DESCENT,39.41,-4.91,39.61,1,1,1,1,1,3
29.380,DESCENT,39.31,-4.92,39.29,1,1,1,1,1,3
29.400,DESCENT,39.18,-4.97,38.77,1,1,1,1,1,3
29.420,DESCENT,39.08,-4.97,39.04,1,1,1,1,1,3
29.440,DESCENT,39.00,-4.94,39.26,1,1,1,1,1,3
29.460,DESCENT,38.92,-4.91,39.17,1,1,1,1,1,3
29.480,DESCENT,38.81,-4.91,38.75,1,1,1,1,1,3
29.500,DESCENT,38.73,-4.89,38.89,1,1,1,1,1,3
29.520,DESCENT,38.62,-4.90,38.56,1,1,1,1,1,3
29.540,DESCENT,38.50,-4.94,38.19,1,1,1,1,1,3
29.560,DESCENT,38.39,-4.97,38.14,1,1,1,1,1,3
29.580,DESCENT,38.32,-4.92,38.74,1,1,1,1,1,3
29.600,DESCENT,38.21,-4.93,38.09,1,1,1,1,1,3
29.620,DESCENT,38.09,-4.97,37.80,1,1,1,1,1,3
29.640,DESCENT,37.98,-4.99,37.79,1,1,1,1,1,3
29.660,DESCENT,37.86,-5.02,37.63,1,1,1,1,1,3
29.680,DESCENT,37.75,-5.04,37.61,1,1,1,1,1,3
29.700,DESCENT,37.63,-5.07,37.41,1,1,1,1,1,3
29.720,DESCENT,37.51,-5.10,37.24,1,1,1,1,1,3
29.740,DESCENT,37.44,-5.05,37.85,1,1,1,1,1,3
29.760,DESCENT,37.36,-5.02,37.60,1,1,1,1,1,3
29.780,DESCENT,37.26,-5.02,37.27,1,1,1,1,1,3
29.800,DESCENT,37.14,-5.05,36.87,1,1,1,1,1,3
29.820,DESCENT,37.05,-5.04,37.20,1,1,1,1,1,3
29.840,DESCENT,36.95,-5.04,36.92,1,1,1,1,1,3
29.860,DESCENT,36.86,-5.01,37.12,1,1,1,1,1,3
29.880,DESCENT,36.72,-5.07,36.20,1,1,1,1,1,3
29.900,DESCENT,36.61,-5.10,36.41,1,1,1,1,1,3
29.920,DESCENT,36.52,-5.07,36.73,1,1,1,1,1,3
29.940,DESCENT,36.43,-5.05,36.58,1,1,1,1,1,3
29.960,DESCENT,36.34,-5.04,36.41,1,1,1,1,1,3
29.980,DESCENT,36.26,-5.00,36.59,1,1,1,1,1,3
30.000,DESCENT,36.15,-5.01,36.11,1,1,1,1,1,3
30.020,DESCENT,36.05,-5.01,36.01,1,1,1,1,1,3
30.040,DESCENT,35.96,-4.99,36.12,1,1,1,1,1,3
30.060,DESCENT,35.89,-4.95,36.21,1,1,1,1,1,3
30.080,DESCENT,35.79,-4.94,35.89,1,1,1,1,1,3
30.100,DESCENT,35.69,-4.95,35.67,1,1,1,1,1,3
30.120,DESCENT,35.60,-4.94,35.68,1,1,1,1,1,3
30.140,DESCENT,35.50,-4.94,35.47,1,1,1,1,1,3
30.160,DESCENT,35.40,-4.94,35.35,1,1,1,1,1,3
30.180,DESCENT,35.29,-4.95,35.24,1,1,1,1,1,3
30.200,DESCENT,35.17,-5.00,34.79,1,1,1,1,1,3
30.220,DESCENT,35.06,-5.01,35.00,1,1,1,1,1,3
30.240,DESCENT,34.97,-5.00,35.01,1,1,1,1,1,3
30.260,DESCENT,34.85,-5.03,34.59,1,1,1,1,1,3
30.280,DESCENT,34.72,-5.09,34.28,1,1,1,1,1,3
30.300,DESCENT,34.62,-5.08,34.63,1,1,1,1,1,3
30.320,DESCENT,34.53,-5.07,34.68,1,1,1,1,1,3
30.340,DESCENT,34.40,-5.11,34.02,1,1,1,1,1,3
30.360,DESCENT,34.31,-5.08,34.59,1,1,1,1,1,3
30.380,DESCENT,34.20,-5.11,33.96,1,1,1,1,1,3
30.400,DESCENT,34.10,-5.09,34.24,1,1,1,1,1,3
30.420,DESCENT,33.99,-5.11,33.86,1,1,1,1,1,3
30.440,DESCENT,33.88,-5.12,33.81,1,1,1,1,1,3
30.460,DESCENT,33.81,-5.07,34.21,1,1,1,1,1,3
30.480,DESCENT,33.71,-5.06,33.77,1,1,1,1,1,3
30.500,DESCENT,33.64,-5.01,34.03,1,1,1,1,1,3
30.520,DESCENT,33.53,-5.03,33.37,1,1,1,1,1,3
30.540,DESCENT,33.43,-5.03,33.42,1,1,1,1,1,3
30.560,DESCENT,33.34,-5.00,33.58,1,1,1,1,1,3
30.580,DESCENT,33.22,-5.04,32.91,1,1,1,1,1,3
30.600,DESCENT,33.13,-5.02,33.31,1,1,1,1,1,3
30.620,DESCENT,33.01,-5.07,32.63,1,1,1,1,1,3
30.640,DESCENT,32.90,-5.07,32.86,1,1,1,1,1,3
30.660,DESCENT,32.81,-5.06,32.93,1,1,1,1,1,3
30.680,DESCENT,32.68,-5.10,32.34,1,1,1,1,1,3
30.700,DESCENT,32.58,-5.11,32.53,1,1,1,1,1,3
30.720,DESCENT,32.47,-5.11,32.45,1,1,1,1,1,3
30.740,DESCENT,32.39,-5.08,32.61,1,1,1,1,1,3
30.760,DESCENT,32.29,-5.07,32.42,1,1,1,1,1,3
30.780,DESCENT,32.18,-5.09,32.02,1,1,1,1,1,3
30.800,DESCENT,32.06,-5.12,31.76,1,1,1,1,1,3
30.820,DESCENT,31.94,-5.14,31.77,1,1,1,1,1,3
30.840,DESCENT,31.83,-5.16,31.73,1,1,1,1,1,3
30.860,DESCENT,31.72,-5.18,31.55,1,1,1,1,1,3
30.880,DESCENT,31.63,-5.15,31.84,1,1,1,1,1,3
30.900,DESCENT,31.53,-5.14,31.65,1,1,1,1,1,3
30.920,DESCENT,31.44,-5.12,31.61,1,1,1,1,1,3
30.940,DESCENT,31.37,-5.07,31.76,1,1,1,1,1,3
30.960,DESCENT,31.27,-5.07,31.23,1,1,1,1,1,3
30.980,DESCENT,31.16,-5.08,31.12,1,1,1,1,1,3
31.000,DESCENT,31.09,-5.03,31.46,1,1,1,1,1,3
31.020,DESCENT,30.99,-5.02,31.09,1,1,1,1,1,3
31.040,DESCENT,30.92,-4.96,31.38,1,1,1,1,1,3
31.060,DESCENT,30.84,-4.95,30.98,1,1,1,1,1,3
31.080,DESCENT,30.73,-4.96,30.62,1,1,1,1,1,3
31.100,DESCENT,30.65,-4.93,30.93,1,1,1,1,1,3
31.120,DESCENT,30.55,-4.93,30.53,1,1,1,1,1,3
31.140,DESCENT,30.46,-4.90,30.65,1,1,1,1,1,3
31.160,DESCENT,30.37,-4.90,30.39,1,1,1,1,1,3
31.180,DESCENT,30.23,-4.97,29.68,1,1,1,1,1,3
31.200,DESCENT,30.13,-4.96,30.18,1,1,1,1,1,3
31.220,DESCENT,30.06,-4.92,30.41,1,1,1,1,1,3
31.240,DESCENT,29.95,-4.95,29.73,1,1,1,1,1,3
31.260,DESCENT,29.86,-4.93,30.03,1,1,1,1,1,3
31.280,DESCENT,29.76,-4.93,29.74,1,1,1,1,1,3
31.300,DESCENT,29.65,-4.95,29.45,1,1,1,1,1,3
31.320,DESCENT,29.56,-4.94,29.71,1,1,1,1,1,3
31.340,DESCENT,29.48,-4.91,29.69,1,1,1,1,1,3
31.360,DESCENT,29.36,-4.93,29.17,1,1,1,1,1,3
31.380,DESCENT,29.26,-4.94,29.18,1,1,1,1,1,3
31.400,DESCENT,29.16,-4.94,29.20,1,1,1,1,1,3
31.420,DESCENT,29.07,-4.93,29.13,1,1,1,1,1,3
31.440,DESCENT,28.97,-4.93,28.98,1,1,1,1,1,3
31.460,DESCENT,28.87,-4.94,28.80,1,1,1,1,1,3
31.480,DESCENT,28.77,-4.93,28.85,1,1,1,1,1,3
31.500,DESCENT,28.64,-4.98,28.19,1,1,1,1,1,3
31.520,DESCENT,28.56,-4.96,28.75,1,1,1,1,1,3
31.540,DESCENT,28.47,-4.93,28.72,1,1,1,1,1,3
31.560,DESCENT,28.38,-4.92,28.43,1,1,1,1,1,3
31.580,DESCENT,28.27,-4.94,28.18,1,1,1,1,1,3
31.600,DESCENT,28.18,-4.93,28.21,1,1,1,1,1,3
