timestamp,data_source,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,latitude,longitude,gps_altitude,gps_fix,gps_satellites,temperature,battery_voltage,separation_detected
15.420,SYNTHETIC,9.523,-0.039,2.807,0.140,0.083,21.832,100019.2,,,,,,,,1
15.440,SYNTHETIC,9.359,0.032,2.817,-0.056,-0.112,22.197,100027.2,,,,,,,,1
15.460,SYNTHETIC,9.349,0.002,2.832,-0.050,-0.077,22.867,100025.2,,,,,,,,1
15.480,SYNTHETIC,9.447,0.029,2.677,0.191,0.027,23.437,100029.3,,,,,,,,1
15.500,SYNTHETIC,9.405,-0.034,2.654,-0.016,0.027,23.644,100031.4,,,,,,,,1
15.520,SYNTHETIC,9.394,0.033,2.515,0.055,-0.135,24.099,100028.2,,,,,,,,1
15.540,SYNTHETIC,9.429,0.023,2.638,-0.084,0.070,24.537,100029.2,,,,,,,,1
15.560,SYNTHETIC,9.446,0.021,2.640,0.132,-0.106,24.580,100023.9,,,,,,,,1
15.580,SYNTHETIC,9.444,-0.020,2.568,0.052,-0.021,24.735,100031.5,,,,,,,,1
15.600,SYNTHETIC,9.462,0.034,2.555,0.142,-0.027,24.969,100034.1,,,,,,,,1
15.620,SYNTHETIC,9.363,0.002,2.525,-0.040,0.099,25.093,100037.3,,,,,,,,1
15.640,SYNTHETIC,9.405,0.000,2.614,0.003,0.134,25.150,100037.3,,,,,,,,1
15.660,SYNTHETIC,9.425,0.050,2.526,0.076,0.074,24.908,100033.5,,,,,,,,1
15.680,SYNTHETIC,9.449,0.054,2.462,0.028,0.067,24.827,100038.8,,,,,,,,1
15.700,SYNTHETIC,9.479,-0.043,2.708,0.142,0.175,24.497,100035.3,,,,,,,,1
15.720,SYNTHETIC,9.369,-0.033,2.609,0.037,0.018,24.221,100037.5,,,,,,,,1
15.740,SYNTHETIC,9.411,0.072,2.593,-0.038,-0.062,23.931,100039.7,,,,,,,,1
15.760,SYNTHETIC,9.440,-0.007,2.757,-0.112,0.049,23.567,100042.4,,,,,,,,1
15.780,SYNTHETIC,9.384,-0.042,2.783,-0.020,-0.006,23.187,100044.2,,,,,,,,1
15.800,SYNTHETIC,9.396,-0.016,2.754,0.164,0.000,22.489,100046.7,,,,,,,,1
15.820,SYNTHETIC,9.403,-0.009,2.955,-0.066,-0.078,22.145,100048.8,,,,,,,,1
15.840,SYNTHETIC,9.354,-0.004,2.899,-0.176,0.172,21.331,100046.0,,,,,,,,1
15.860,SYNTHETIC,9.335,0.000,2.927,0.079,-0.013,20.923,100045.8,,,,,,,,1
15.880,SYNTHETIC,9.265,-0.082,3.029,0.001,0.137,19.975,100045.3,,,,,,,,1
15.900,SYNTHETIC,9.338,0.065,3.065,0.043,-0.041,18.977,100047.5,,,,,,,,1
15.920,SYNTHETIC,9.316,0.054,3.162,-0.014,0.011,18.497,100053.2,,,,,,,,1
15.940,SYNTHETIC,9.292,0.024,3.229,0.033,0.170,17.742,100051.1,,,,,,,,1
15.960,SYNTHETIC,9.217,0.066,3.255,0.043,0.106,16.671,100056.9,,,,,,,,1
15.980,SYNTHETIC,9.205,-0.031,3.442,-0.011,-0.108,15.635,100059.0,,,,,,,,1
16.000,SYNTHETIC,9.089,-0.072,3.544,-0.135,0.086,14.833,100059.4,0.0000885,0.0002042,103.2,3,9,22.86,4.087,1
16.020,SYNTHETIC,9.143,-0.002,3.630,0.003,0.090,13.589,100058.3,,,,,,,,1
16.040,SYNTHETIC,9.075,0.122,3.710,-0.041,-0.217,12.513,100055.4,,,,,,,,1
16.060,SYNTHETIC,8.938,0.021,3.945,0.025,0.119,11.344,100062.2,,,,,,,,1
16.080,SYNTHETIC,8.958,0.048,3.975,0.060,-0.101,10.404,100061.2,,,,,,,,1
16.100,SYNTHETIC,8.952,-0.040,4.029,-0.133,0.030,9.140,100061.0,,,,,,,,1
16.120,SYNTHETIC,8.941,-0.074,4.149,0.138,-0.024,8.134,100064.4,,,,,,,,1
16.140,SYNTHETIC,8.806,-0.026,4.334,0.051,0.167,6.899,100064.8,,,,,,,,1
16.160,SYNTHETIC,8.715,0.007,4.409,0.331,-0.007,5.624,100067.1,,,,,,,,1
16.180,SYNTHETIC,8.641,-0.077,4.475,0.166,0.143,4.474,100069.6,,,,,,,,1
16.200,SYNTHETIC,8.634,0.003,4.743,-0.086,0.027,3.260,100069.9,,,,,,,,1
16.220,SYNTHETIC,8.599,0.034,4.770,-0.041,0.094,1.780,100067.7,,,,,,,,1
16.240,SYNTHETIC,8.555,0.010,4.768,-0.207,0.083,0.539,100070.3,,,,,,,,1
16.260,SYNTHETIC,8.452,-0.095,4.932,-0.195,0.142,-0.673,100071.6,,,,,,,,1
16.280,SYNTHETIC,8.395,-0.039,4.998,-0.102,-0.008,-2.048,100073.8,,,,,,,,1
16.300,SYNTHETIC,8.366,-0.035,5.175,-0.153,-0.072,-2.959,100074.2,,,,,,,,1
16.320,SYNTHETIC,8.256,-0.042,5.241,0.009,0.045,-4.255,100078.1,,,,,,,,1
16.340,SYNTHETIC,8.256,-0.028,5.502,0.142,-0.094,-5.645,100075.1,,,,,,,,1
16.360,SYNTHETIC,8.176,0.076,5.548,-0.071,-0.027,-6.812,100073.0,,,,,,,,1
16.380,SYNTHETIC,8.029,-0.062,5.578,0.016,0.052,-8.024,100075.9,,,,,,,,1
16.400,SYNTHETIC,7.996,-0.065,5.805,-0.054,-0.055,-9.226,100079.3,,,,,,,,1
16.420,SYNTHETIC,7.942,0.046,5.781,0.025,0.045,-10.330,100079.3,,,,,,,,1
16.440,SYNTHETIC,7.844,0.064,5.939,-0.013,-0.080,-11.684,100081.2,,,,,,,,1
16.460,SYNTHETIC,7.793,0.072,6.015,0.097,0.002,-12.583,100081.9,,,,,,,,1
16.480,SYNTHETIC,7.695,0.048,6.037,0.033,-0.259,-13.600,100082.1,,,,,,,,1
16.500,SYNTHETIC,7.679,-0.033,6.076,-0.131,-0.091,-14.506,100085.0,,,,,,,,1
16.520,SYNTHETIC,7.619,-0.123,6.251,-0.025,-0.113,-15.700,100088.7,,,,,,,,1
16.540,SYNTHETIC,7.553,0.034,6.384,-0.031,0.026,-16.403,100090.7,,,,,,,,1
16.560,SYNTHETIC,7.524,0.086,6.346,-0.031,-0.073,-17.614,100084.2,,,,,,,,1
16.580,SYNTHETIC,7.418,0.067,6.414,-0.030,-0.021,-18.390,100085.3,,,,,,,,1
16.600,SYNTHETIC,7.359,-0.098,6.531,0.095,0.050,-19.205,100092.1,,,,,,,,1
16.620,SYNTHETIC,7.339,0.012,6.469,-0.054,0.001,-19.870,100092.0,,,,,,,,1
16.640,SYNTHETIC,7.204,-0.014,6.671,-0.068,0.064,-20.793,100095.7,,,,,,,,1
16.660,SYNTHETIC,7.210,-0.061,6.668,-0.114,-0.076,-21.377,100098.4,,,,,,,,1
16.680,SYNTHETIC,7.107,0.009,6.603,-0.029,0.113,-21.816,100098.9,,,,,,,,1
16.700,SYNTHETIC,7.048,0.033,6.762,0.120,0.117,-22.624,100099.2,,,,,,,,1
16.720,SYNTHETIC,7.083,-0.011,6.836,-0.146,-0.011,-23.120,100100.1,,,,,,,,1
16.740,SYNTHETIC,6.906,0.039,6.885,0.120,0.046,-23.629,100100.9,,,,,,,,1
16.760,SYNTHETIC,7.009,0.110,6.859,0.105,-0.141,-23.961,100098.1,,,,,,,,1
16.780,SYNTHETIC,6.921,-0.040,6.851,-0.005,-0.278,-24.057,100106.1,,,,,,,,1
16.800,SYNTHETIC,7.034,-0.091,6.947,-0.004,-0.086,-24.656,100104.8,,,,,,,,1
16.820,SYNTHETIC,6.937,-0.019,6.894,0.004,-0.030,-24.699,100102.0,,,,,,,,1
16.840,SYNTHETIC,6.959,0.000,6.940,0.037,0.052,-24.885,100101.2,,,,,,,,1
16.860,SYNTHETIC,7.010,0.032,6.931,-0.097,-0.004,-24.935,100112.6,,,,,,,,1
16.880,SYNTHETIC,6.921,0.003,6.979,-0.029,-0.003,-25.056,100108.2,,,,,,,,1
16.900,SYNTHETIC,6.956,0.028,6.914,-0.013,-0.046,-24.882,100112.9,,,,,,,,1
16.920,SYNTHETIC,6.974,-0.024,6.937,-0.001,-0.084,-24.760,100109.3,,,,,,,,1
16.940,SYNTHETIC,6.868,-0.073,6.947,-0.041,-0.060,-24.674,100110.2,,,,,,,,1
16.960,SYNTHETIC,6.917,0.069,6.852,0.060,0.231,-24.215,100107.0,,,,,,,,1
16.980,SYNTHETIC,6.958,0.040,6.871,-0.097,-0.008,-24.038,100118.9,,,,,,,,1
17.000,SYNTHETIC,6.976,0.005,6.810,0.111,0.119,-23.560,100114.4,0.0000967,0.0002405,99.5,3,9,22.78,4.085,1
17.020,SYNTHETIC,7.058,0.008,6.826,0.059,-0.160,-23.366,100118.2,,,,,,,,1
17.040,SYNTHETIC,6.998,-0.109,6.784,0.070,-0.191,-22.749,100121.2,,,,,,,,1
17.060,SYNTHETIC,7.147,-0.003,6.751,-0.040,-0.081,-22.217,100119.9,,,,,,,,1
17.080,SYNTHETIC,7.142,-0.048,6.822,0.102,-0.136,-21.680,100120.8,,,,,,,,1
17.100,SYNTHETIC,7.241,-0.045,6.696,0.052,-0.079,-21.009,100119.6,,,,,,,,1
17.120,SYNTHETIC,7.307,-0.022,6.649,0.061,-0.009,-20.265,100122.3,,,,,,,,1
17.140,SYNTHETIC,7.321,-0.003,6.490,-0.006,-0.086,-19.667,100130.5,,,,,,,,1
17.160,SYNTHETIC,7.398,0.041,6.477,-0.074,0.062,-18.812,100128.2,,,,,,,,1
17.180,SYNTHETIC,7.526,0.032,6.385,0.053,0.063,-18.063,100129.8,,,,,,,,1
17.200,SYNTHETIC,7.496,-0.026,6.384,-0.013,-0.217,-17.182,100130.1,,,,,,,,1
17.220,SYNTHETIC,7.531,-0.068,6.209,-0.161,-0.129,-16.261,100126.3,,,,,,,,1
17.240,SYNTHETIC,7.724,0.050,6.167,-0.011,0.098,-15.174,100130.4,,,,,,,,1
17.260,SYNTHETIC,7.661,-0.017,6.120,0.125,0.058,-14.212,100128.5,,,,,,,,1
17.280,SYNTHETIC,7.742,-0.021,5.996,-0.147,-0.068,-12.972,100128.0,,,,,,,,1
17.300,SYNTHETIC,7.854,-0.054,5.944,0.021,-0.095,-11.972,100130.2,,,,,,,,1
17.320,SYNTHETIC,7.946,-0.017,5.872,0.061,0.010,-11.063,100131.8,,,,,,,,1
17.340,SYNTHETIC,7.808,0.072,5.765,0.080,-0.035,-9.800,100139.4,,,,,,,,1
17.360,SYNTHETIC,8.044,0.000,5.607,-0.127,0.070,-8.583,100136.5,,,,,,,,1
17.380,SYNTHETIC,8.102,-0.003,5.524,0.039,0.008,-7.388,100135.8,,,,,,,,1
17.400,SYNTHETIC,8.114,0.039,5.447,-0.047,-0.141,-6.364,100137.2,,,,,,,,1
17.420,SYNTHETIC,8.203,0.035,5.392,-0.067,0.072,-4.763,100139.4,,,,,,,,1
17.440,SYNTHETIC,8.243,-0.035,5.247,-0.112,0.045,-3.752,100143.1,,,,,,,,1
17.460,SYNTHETIC,8.408,-0.036,5.120,-0.006,-0.167,-2.638,100141.7,,,,,,,,1
17.480,SYNTHETIC,8.505,-0.104,5.133,-0.102,-0.185,-1.387,100142.6,,,,,,,,1
17.500,SYNTHETIC,8.368,-0.063,4.929,0.050,-0.044,0.246,100146.2,,,,,,,,1
17.520,SYNTHETIC,8.561,-0.037,4.769,0.002,0.159,1.340,100144.0,,,,,,,,1
17.540,SYNTHETIC,8.493,0.011,4.685,0.159,0.059,2.457,100147.4,,,,,,,,1
17.560,SYNTHETIC,8.673,-0.045,4.549,0.060,0.155,3.728,100149.7,,,,,,,,1
17.580,SYNTHETIC,8.694,-0.014,4.413,-0.054,-0.029,4.932,100149.1,,,,,,,,1
17.600,SYNTHETIC,8.940,-0.012,4.343,0.098,0.013,6.252,100145.6,,,,,,,,1
17.620,SYNTHETIC,8.862,-0.014,4.279,0.075,0.006,7.525,100156.3,,,,,,,,1
17.640,SYNTHETIC,8.792,0.053,4.131,0.128,-0.036,8.679,100152.0,,,,,,,,1
17.660,SYNTHETIC,8.945,0.058,3.960,-0.073,0.259,9.733,100155.7,,,,,,,,1
17.680,SYNTHETIC,8.928,0.070,3.836,-0.052,-0.020,11.129,100151.5,,,,,,,,1
17.700,SYNTHETIC,9.098,0.054,3.749,-0.117,-0.012,12.046,100157.6,,,,,,,,1
17.720,SYNTHETIC,9.071,-0.040,3.719,0.093,0.077,13.147,100163.7,,,,,,,,1
17.740,SYNTHETIC,9.104,-0.010,3.670,-0.189,0.031,14.165,100164.1,,,,,,,,1
17.760,SYNTHETIC,9.221,-0.016,3.428,0.061,0.067,15.199,100159.9,,,,,,,,1
17.780,SYNTHETIC,9.174,0.023,3.393,0.038,-0.186,16.086,100167.2,,,,,,,,1
17.800,SYNTHETIC,9.202,0.011,3.326,-0.044,0.002,17.197,100160.3,,,,,,,,1
17.820,SYNTHETIC,9.219,-0.019,3.305,-0.023,0.000,17.986,100160.4,,,,,,,,1
17.840,SYNTHETIC,9.342,0.031,3.120,-0.071,0.042,18.829,100162.0,,,,,,,,1
17.860,SYNTHETIC,9.371,0.056,3.053,-0.086,0.078,19.764,100165.0,,,,,,,,1
17.880,SYNTHETIC,9.365,0.062,2.983,-0.048,-0.128,20.519,100163.8,,,,,,,,1
17.900,SYNTHETIC,9.385,-0.014,2.923,-0.120,0.280,21.093,100170.5,,,,,,,,1
17.920,SYNTHETIC,9.355,0.029,2.897,0.016,0.000,21.765,100164.3,,,,,,,,1
17.940,SYNTHETIC,9.412,-0.031,2.782,0.025,-0.117,22.304,100172.4,,,,,,,,1
17.960,SYNTHETIC,9.427,0.064,2.694,0.081,-0.001,22.945,100180.0,,,,,,,,1
17.980,SYNTHETIC,9.399,-0.006,2.718,-0.152,0.184,23.413,100174.6,,,,,,,,1
18.000,SYNTHETIC,9.428,-0.006,2.693,-0.135,-0.112,23.933,100174.1,0.0000917,0.0002244,101.9,3,9,22.71,4.088,1
18.020,SYNTHETIC,9.502,0.045,2.635,0.300,0.109,24.007,100171.0,,,,,,,,1
18.040,SYNTHETIC,9.466,-0.034,2.515,0.019,0.152,24.162,100173.4,,,,,,,,1
18.060,SYNTHETIC,9.473,0.011,2.622,0.000,0.094,24.594,100181.9,,,,,,,,1
18.080,SYNTHETIC,9.395,-0.027,2.495,0.027,0.010,24.750,100178.5,,,,,,,,1
18.100,SYNTHETIC,9.506,0.021,2.509,-0.071,-0.060,25.129,100174.2,,,,,,,,1
18.120,SYNTHETIC,9.432,0.072,2.653,0.181,-0.049,25.001,100184.5,,,,,,,,1
18.140,SYNTHETIC,9.532,-0.014,2.580,0.050,0.156,24.755,100182.9,,,,,,,,1
18.160,SYNTHETIC,9.569,-0.030,2.587,-0.066,0.181,24.687,100187.0,,,,,,,,1
18.180,SYNTHETIC,9.376,-0.073,2.523,0.019,-0.013,24.829,100185.4,,,,,,,,1
18.200,SYNTHETIC,9.500,-0.023,2.522,0.153,-0.009,24.512,100186.6,,,,,,,,1
18.220,SYNTHETIC,9.503,-0.068,2.606,0.142,-0.046,24.323,100187.8,,,,,,,,1
18.240,SYNTHETIC,9.407,-0.020,2.576,0.134,0.060,23.958,100189.5,,,,,,,,1
18.260,SYNTHETIC,9.421,0.059,2.642,0.091,0.045,23.513,100192.7,,,,,,,,1
18.280,SYNTHETIC,9.351,0.021,2.740,0.065,-0.054,23.085,100194.8,,,,,,,,1
18.300,SYNTHETIC,9.438,-0.008,2.792,0.093,-0.140,22.603,100199.7,,,,,,,,1
18.320,SYNTHETIC,9.347,0.051,2.864,0.032,0.244,22.078,100194.0,,,,,,,,1
18.340,SYNTHETIC,9.439,0.015,2.847,0.013,-0.076,21.333,100196.9,,,,,,,,1
18.360,SYNTHETIC,9.317,0.078,2.953,0.176,-0.149,20.856,100195.7,,,,,,,,1
18.380,SYNTHETIC,9.358,-0.022,3.056,0.005,0.090,20.063,100197.8,,,,,,,,1
18.400,SYNTHETIC,9.399,0.010,3.165,-0.078,-0.056,19.365,100197.4,,,,,,,,1
18.420,SYNTHETIC,9.258,-0.009,3.277,-0.019,0.111,18.351,100203.9,,,,,,,,1
18.440,SYNTHETIC,9.225,-0.065,3.297,-0.040,0.026,17.564,100199.0,,,,,,,,1
18.460,SYNTHETIC,9.168,0.034,3.364,0.104,0.152,16.682,100206.0,,,,,,,,1
18.480,SYNTHETIC,9.097,-0.076,3.490,0.000,0.024,15.566,100202.2,,,,,,,,1
18.500,SYNTHETIC,9.151,0.023,3.553,0.019,-0.052,14.716,100208.4,,,,,,,,1
18.520,SYNTHETIC,9.128,0.001,3.606,-0.158,-0.147,13.810,100206.4,,,,,,,,1
18.540,SYNTHETIC,9.114,-0.054,3.822,0.136,0.051,12.347,100211.7,,,,,,,,1
18.560,SYNTHETIC,8.986,0.011,3.899,-0.056,-0.021,11.385,100207.5,,,,,,,,1
18.580,SYNTHETIC,8.965,-0.025,3.998,0.061,-0.018,10.486,100207.9,,,,,,,,1
18.600,SYNTHETIC,8.892,0.094,4.120,0.000,-0.030,9.353,100211.7,,,,,,,,1
18.620,SYNTHETIC,8.938,0.042,4.212,-0.139,-0.033,8.045,100209.2,,,,,,,,1
18.640,SYNTHETIC,8.839,-0.031,4.221,-0.229,0.071,6.730,100217.7,,,,,,,,1
18.660,SYNTHETIC,8.715,-0.064,4.351,-0.067,0.085,5.658,100216.8,,,,,,,,1
18.680,SYNTHETIC,8.763,-0.008,4.503,0.033,-0.052,4.311,100214.8,,,,,,,,1
18.700,SYNTHETIC,8.697,0.005,4.654,0.028,-0.060,3.297,100217.7,,,,,,,,1
18.720,SYNTHETIC,8.592,0.003,4.731,0.168,-0.080,1.780,100214.4,,,,,,,,1
18.740,SYNTHETIC,8.416,0.100,4.809,-0.108,0.173,0.514,100217.1,,,,,,,,1
18.760,SYNTHETIC,8.460,0.012,4.864,-0.183,-0.016,-0.551,100217.7,,,,,,,,1
18.780,SYNTHETIC,8.375,-0.024,5.005,0.056,-0.119,-1.846,100225.4,,,,,,,,1
18.800,SYNTHETIC,8.331,0.026,5.133,0.140,0.099,-3.277,100228.5,,,,,,,,1
18.820,SYNTHETIC,8.323,0.014,5.242,-0.097,0.050,-4.272,100227.8,,,,,,,,1
18.840,SYNTHETIC,8.180,0.049,5.347,-0.018,-0.106,-5.604,100223.1,,,,,,,,1
18.860,SYNTHETIC,8.232,-0.111,5.465,0.052,-0.035,-6.874,100225.4,,,,,,,,1
18.880,SYNTHETIC,8.007,-0.009,5.598,0.033,0.131,-7.963,100227.2,,,,,,,,1
18.900,SYNTHETIC,8.066,-0.017,5.763,-0.033,-0.121,-9.134,100228.6,,,,,,,,1
18.920,SYNTHETIC,7.897,0.093,5.782,-0.063,-0.099,-10.351,100231.5,,,,,,,,1
18.940,SYNTHETIC,7.785,0.014,5.868,0.314,-0.210,-11.454,100229.9,,,,,,,,1
18.960,SYNTHETIC,7.740,0.061,5.941,0.055,0.108,-12.376,100233.6,,,,,,,,1
18.980,SYNTHETIC,7.652,-0.010,6.144,0.227,0.092,-13.569,100234.9,,,,,,,,1
19.000,SYNTHETIC,7.483,-0.112,6.155,0.007,-0.109,-14.653,100231.0,0.0001194,0.0002399,88.8,3,9,22.60,4.088,1
19.020,SYNTHETIC,7.565,-0.038,6.203,-0.096,-0.172,-15.824,100231.8,,,,,,,,1
19.040,SYNTHETIC,7.451,-0.049,6.319,0.131,0.152,-16.689,100236.7,,,,,,,,1
19.060,SYNTHETIC,7.304,-0.020,6.419,-0.078,-0.024,-17.719,100245.9,,,,,,,,1
19.080,SYNTHETIC,7.385,0.073,6.434,-0.015,0.028,-18.455,100242.1,,,,,,,,1
19.100,SYNTHETIC,7.307,0.076,6.458,-0.011,0.274,-19.295,100240.8,,,,,,,,1
19.120,SYNTHETIC,7.250,-0.034,6.628,-0.059,0.138,-20.083,100235.5,,,,,,,,1
19.140,SYNTHETIC,7.195,-0.062,6.637,0.106,0.135,-20.844,100237.9,,,,,,,,1
19.160,SYNTHETIC,7.158,-0.007,6.704,0.027,-0.069,-21.389,100243.4,,,,,,,,1
19.180,SYNTHETIC,7.148,0.010,6.642,0.220,-0.145,-22.044,100236.7,,,,,,,,1
19.200,SYNTHETIC,7.067,-0.031,6.777,0.088,0.005,-22.716,100246.7,,,,,,,,1
19.220,SYNTHETIC,7.075,-0.041,6.820,0.031,0.006,-23.158,100249.6,,,,,,,,1
19.240,SYNTHETIC,7.022,0.008,6.775,-0.055,-0.053,-23.313,100261.3,,,,,,,,1
19.260,SYNTHETIC,6.972,0.013,6.898,-0.021,0.224,-24.004,100247.1,,,,,,,,1
19.280,SYNTHETIC,7.001,0.002,6.917,-0.054,-0.120,-24.119,100250.3,,,,,,,,1
19.300,SYNTHETIC,6.936,0.019,6.928,-0.030,0.019,-24.488,100256.9,,,,,,,,1
19.320,SYNTHETIC,6.956,-0.024,6.904,-0.037,0.106,-24.829,100247.6,,,,,,,,1
19.340,SYNTHETIC,7.041,0.030,6.862,-0.016,-0.065,-25.010,100257.6,,,,,,,,1
19.360,SYNTHETIC,6.843,-0.031,6.973,0.013,-0.118,-24.963,100252.4,,,,,,,,1
19.380,SYNTHETIC,6.929,0.082,6.918,-0.066,0.043,-25.121,100263.7,,,,,,,,1
19.400,SYNTHETIC,6.760,-0.049,6.913,-0.029,-0.080,-25.153,100258.8,,,,,,,,1
19.420,SYNTHETIC,6.880,-0.017,6.853,0.049,0.032,-24.707,100257.5,,,,,,,,1
19.440,SYNTHETIC,6.871,0.036,6.829,0.139,-0.042,-24.723,100264.7,,,,,,,,1
19.460,SYNTHETIC,6.970,0.081,6.872,0.121,0.033,-24.493,100260.7,,,,,,,,1
19.480,SYNTHETIC,6.898,-0.033,6.837,0.076,-0.166,-24.255,100267.9,,,,,,,,1
19.500,SYNTHETIC,7.082,-0.017,6.879,-0.103,-0.108,-23.693,100266.1,,,,,,,,1
19.520,SYNTHETIC,7.073,-0.064,6.886,-0.065,0.005,-23.350,100265.6,,,,,,,,1
19.540,SYNTHETIC,7.123,-0.013,6.809,-0.113,-0.191,-22.964,100269.0,,,,,,,,1
19.560,SYNTHETIC,7.183,-0.104,6.710,-0.095,0.280,-22.306,100275.3,,,,,,,,1
19.580,SYNTHETIC,7.105,-0.033,6.791,0.016,0.094,-21.757,100267.9,,,,,,,,1
19.600,SYNTHETIC,7.188,-0.021,6.552,-0.201,-0.058,-21.001,100270.7,,,,,,,,1
19.620,SYNTHETIC,7.361,0.023,6.628,0.097,-0.115,-20.445,100271.8,,,,,,,,1
19.640,SYNTHETIC,7.321,0.069,6.519,-0.048,0.156,-19.588,100269.3,,,,,,,,1
19.660,SYNTHETIC,7.378,0.092,6.467,-0.043,-0.058,-18.630,100273.9,,,,,,,,1
19.680,SYNTHETIC,7.438,-0.095,6.455,0.064,-0.098,-17.983,100275.4,,,,,,,,1
19.700,SYNTHETIC,7.452,-0.038,6.238,-0.062,-0.058,-17.252,100275.7,,,,,,,,1
19.720,SYNTHETIC,7.539,-0.004,6.335,0.115,0.065,-16.321,100277.0,,,,,,,,1
19.740,SYNTHETIC,7.567,-0.004,6.336,-0.082,0.016,-15.254,100276.6,,,,,,,,1
19.760,SYNTHETIC,7.626,0.011,6.146,0.003,0.062,-14.226,100275.9,,,,,,,,1
19.780,SYNTHETIC,7.711,-0.015,6.052,-0.092,-0.057,-13.337,100280.0,,,,,,,,1
19.800,SYNTHETIC,7.745,0.095,5.954,-0.122,0.115,-11.986,100283.2,,,,,,,,1
19.820,SYNTHETIC,7.924,0.064,5.786,-0.012,0.039,-10.998,100281.6,,,,,,,,1
19.840,SYNTHETIC,7.881,-0.007,5.682,-0.145,0.064,-9.801,100282.5,,,,,,,,1
19.860,SYNTHETIC,8.041,-0.041,5.723,-0.121,-0.023,-8.568,100287.3,,,,,,,,1
19.880,SYNTHETIC,8.122,-0.116,5.596,0.031,-0.056,-7.554,100289.2,,,,,,,,1
19.900,SYNTHETIC,8.212,-0.046,5.467,0.015,0.048,-6.050,100290.0,,,,,,,,1
19.920,SYNTHETIC,8.295,0.066,5.389,-0.013,0.040,-4.846,100290.8,,,,,,,,1
19.940,SYNTHETIC,8.338,-0.013,5.171,0.079,-0.097,-3.741,100292.7,,,,,,,,1
19.960,SYNTHETIC,8.399,-0.059,5.193,0.125,0.117,-2.397,100292.4,,,,,,,,1
19.980,SYNTHETIC,8.415,-0.089,4.975,-0.106,0.125,-1.242,100292.8,,,,,,,,1
20.000,SYNTHETIC,8.506,-0.052,4.863,-0.026,-0.028,-0.157,100299.7,0.0001401,0.0002700,82.4,3,9,,4.082,1
20.020,SYNTHETIC,8.634,0.016,4.752,-0.156,0.075,1.295,100295.0,,,,,,,,1
20.040,SYNTHETIC,8.492,0.071,4.714,0.070,0.085,2.423,100295.9,,,,,,,,1
20.060,SYNTHETIC,8.589,0.082,4.567,-0.056,-0.077,3.711,100296.0,,,,,,,,1
20.080,SYNTHETIC,8.630,-0.009,4.441,0.080,0.093,5.069,100302.2,,,,,,,,1
20.100,SYNTHETIC,8.826,0.061,4.345,0.010,0.034,6.125,100301.0,,,,,,,,1
20.120,SYNTHETIC,8.942,0.008,4.256,-0.021,-0.083,7.343,100302.1,,,,,,,,1
20.140,SYNTHETIC,8.924,0.074,4.110,0.044,-0.033,8.622,100307.7,,,,,,,,1
20.160,SYNTHETIC,8.925,-0.036,3.952,0.048,0.086,9.921,100303.8,,,,,,,,1
20.180,SYNTHETIC,9.000,0.059,3.908,0.177,-0.124,10.816,100305.4,,,,,,,,1
20.200,SYNTHETIC,9.057,0.061,3.808,-0.023,0.175,11.920,100308.1,,,,,,,,1
20.220,SYNTHETIC,9.032,0.013,3.654,-0.016,-0.036,13.137,100311.2,,,,,,,,1
20.240,SYNTHETIC,9.094,-0.098,3.554,0.047,-0.076,14.257,100305.6,,,,,,,,1
20.260,SYNTHETIC,9.097,0.020,3.463,-0.194,0.090,15.235,100314.0,,,,,,,,1
20.280,SYNTHETIC,9.182,-0.014,3.332,0.028,-0.008,16.472,100315.3,,,,,,,,1
20.300,SYNTHETIC,9.253,0.003,3.334,-0.008,0.052,17.134,100313.1,,,,,,,,1
20.320,SYNTHETIC,9.398,0.072,3.297,0.105,0.015,17.980,100312.8,,,,,,,,1
20.340,SYNTHETIC,9.264,-0.116,3.201,0.016,-0.114,18.948,100313.9,,,,,,,,1
20.360,SYNTHETIC,9.377,0.058,3.093,0.198,-0.039,19.605,100318.7,,,,,,,,1
20.380,SYNTHETIC,9.427,0.104,3.002,0.008,-0.082,20.380,100314.9,,,,,,,,1
20.400,SYNTHETIC,9.390,-0.014,2.913,0.077,-0.025,21.134,100317.0,,,,,,,,1
20.420,SYNTHETIC,9.390,-0.037,2.872,0.185,0.143,21.715,100321.0,,,,,,,,1
20.440,SYNTHETIC,9.422,0.009,2.876,0.052,0.059,22.263,100322.9,,,,,,,,1
20.460,SYNTHETIC,9.366,-0.004,2.735,-0.210,-0.049,23.041,100323.6,,,,,,,,1
20.480,SYNTHETIC,9.388,-0.001,2.738,-0.016,0.080,23.249,100320.1,,,,,,,,1
20.500,SYNTHETIC,9.442,-0.086,2.612,0.209,-0.191,23.858,100323.1,,,,,,,,1
20.520,SYNTHETIC,9.540,0.068,2.636,0.028,0.033,24.352,100325.2,,,,,,,,1
20.540,SYNTHETIC,9.408,0.051,2.698,0.204,-0.040,24.444,100323.4,,,,,,,,1
20.560,SYNTHETIC,9.604,-0.020,2.580,-0.001,0.170,24.680,100327.4,,,,,,,,1
20.580,SYNTHETIC,9.418,-0.026,2.535,0.116,0.057,24.692,100332.3,,,,,,,,1
20.600,SYNTHETIC,9.438,0.062,2.505,0.018,-0.053,24.941,100330.2,,,,,,,,1
